lot,phase,wafer_id,product,tool,chamber,process_step,pattern,root_cause,action,die_x,die_y,die_dx,die_dy,status,fail_reason
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,13,29,-3.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,14,29,-2.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,15,29,-1.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,16,29,0.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,17,29,1.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,18,29,2.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,19,29,3.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,20,29,4.0,13.0,FAIL,random
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,21,29,5.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,22,29,6.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,23,29,7.0,13.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,12,30,-4.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,13,30,-3.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,14,30,-2.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,15,30,-1.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,16,30,0.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,17,30,1.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,18,30,2.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,19,30,3.0,14.0,PASS,pass
LOT-B,改善后,W08,28nm MCU,ETCH-07,B,Plasma Etch,improved_cluster,已完成 PM，局部粒子 cluster 显著减少,维持 particle SPC 门限,20,30,4.0,14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,12,2,-4.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,13,2,-3.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,14,2,-2.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,15,2,-1.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,16,2,0.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,17,2,1.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,18,2,2.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,19,2,3.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,20,2,4.0,-14.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,9,3,-7.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,10,3,-6.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,11,3,-5.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,12,3,-4.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,13,3,-3.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,14,3,-2.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,15,3,-1.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,16,3,0.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,17,3,1.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,18,3,2.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,19,3,3.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,20,3,4.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,21,3,5.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,22,3,6.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,23,3,7.0,-13.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,8,4,-8.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,9,4,-7.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,10,4,-6.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,11,4,-5.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,12,4,-4.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,13,4,-3.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,14,4,-2.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,15,4,-1.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,16,4,0.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,17,4,1.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,18,4,2.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,19,4,3.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,20,4,4.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,21,4,5.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,22,4,6.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,23,4,7.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,24,4,8.0,-12.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,7,5,-9.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,8,5,-8.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,9,5,-7.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,10,5,-6.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,11,5,-5.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,12,5,-4.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,13,5,-3.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,14,5,-2.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,15,5,-1.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,16,5,0.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,17,5,1.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,18,5,2.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,19,5,3.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,20,5,4.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,21,5,5.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,22,5,6.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,23,5,7.0,-11.0,FAIL,random
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,24,5,8.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,25,5,9.0,-11.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,6,6,-10.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,7,6,-9.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,8,6,-8.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,9,6,-7.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,10,6,-6.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,11,6,-5.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,12,6,-4.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,13,6,-3.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,14,6,-2.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,15,6,-1.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,16,6,0.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,17,6,1.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,18,6,2.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,19,6,3.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,20,6,4.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,21,6,5.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,22,6,6.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,23,6,7.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,24,6,8.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,25,6,9.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,26,6,10.0,-10.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,5,7,-11.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,6,7,-10.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,7,7,-9.0,-9.0,FAIL,random
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,8,7,-8.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,9,7,-7.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,10,7,-6.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,11,7,-5.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,12,7,-4.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,13,7,-3.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,14,7,-2.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,15,7,-1.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,16,7,0.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,17,7,1.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,18,7,2.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,19,7,3.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,20,7,4.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,21,7,5.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,22,7,6.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,23,7,7.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,24,7,8.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,25,7,9.0,-9.0,PASS,pass
LOT-B,改善后,W09,28nm MCU,CMP-03,-,CMP,improved_scratch,机械手路径修复后仅剩零星随机失效,持续监控机械手 repeatability,26,7,10.0,-9.0,PASS,pass
